city,year,sport,discipline,event,athlete,gender,country_code,country,event_gender,medal,decade,continent,repeat_medalist,sport_group
Beijing,2008,Aquatics,Swimming,200M Individual Medley,"Lochte, Ryan",Men,Usa,United States,M,Bronze,2000,North America,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,4X100M Freestyle Relay,"Campbell, Cate",Women,Aus,Australia,W,Bronze,2000,Oceania,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,100M Breaststroke,"Kitajima, Kosuke",Men,Jpn,Japan,M,Gold,2000,Asia,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,200M Freestyle,"Phelps, Michael",Men,Usa,United States,M,Gold,2000,North America,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,200M Backstroke,"Peirsol, Aaron",Men,Usa,United States,M,Silver,2000,North America,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,100M Backstroke,"Coughlin, Natalie",Women,Usa,United States,W,Gold,2000,North America,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,4X100M Freestyle Relay,"Dekker, Inge",Women,Ned,Netherlands,W,Gold,2000,Europe,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,200M Breaststroke,"Jones, Leisel",Women,Aus,Australia,W,Silver,2000,Oceania,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,4X100M Medley Relay,"Soni, Rebecca",Women,Usa,United States,W,Silver,2000,North America,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,4X100M Freestyle Relay,"Trickett, Lisbeth",Women,Aus,Australia,W,Bronze,2000,Oceania,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,200M Freestyle,"Isakovic, Sara",Women,Slo,Slovenia,W,Silver,2000,Europe,No,Water Sports
Beijing,2008,Aquatics,Swimming,4X100M Freestyle Relay,"Schreuder, Hinkelien",Women,Ned,Netherlands,W,Gold,2000,Europe,No,Water Sports
Beijing,2008,Aquatics,Swimming,4X200M Freestyle Relay,"Barratt, Bronte",Women,Aus,Australia,W,Gold,2000,Oceania,No,Water Sports
Beijing,2008,Aquatics,Swimming,4X100M Medley Relay,"Targett, Matt",Men,Aus,Australia,M,Silver,2000,Oceania,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,1500M Freestyle,"Hackett, Grant",Men,Aus,Australia,M,Silver,2000,Oceania,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,400M Individual Medley,"Phelps, Michael",Men,Usa,United States,M,Gold,2000,North America,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,4X100M Medley Relay,"Lezak, Jason",Men,Usa,United States,M,Gold,2000,North America,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,4X100M Medley Relay,"Joyce, Kara Lynn",Women,Usa,United States,W,Silver,2000,North America,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,4X100M Freestyle Relay,"Gilot, Fabien",Men,Fra,France,M,Silver,2000,Europe,No,Water Sports
Beijing,2008,Aquatics,Swimming,4X100M Medley Relay,"Fujii, Takuro",Men,Jpn,Japan,M,Bronze,2000,Asia,No,Water Sports
Beijing,2008,Aquatics,Swimming,4X100M Medley Relay,"Lauterstein, Andrew",Men,Aus,Australia,M,Silver,2000,Oceania,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,4X100M Medley Relay,"Pine, Adam",Men,Aus,Australia,M,Silver,2000,Oceania,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,200M Individual Medley,"Rice, Stephanie",Women,Aus,Australia,W,Gold,2000,Oceania,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,4X100M Freestyle Relay,"Leveaux, Amaury",Men,Fra,France,M,Silver,2000,Europe,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,400M Individual Medley,"Coventry, Kirsty",Women,Zim,Zimbabwe,W,Silver,2000,Africa,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,400M Freestyle,"Park, Taehwan",Men,Kor,"Korea, South",M,Gold,2000,Asia,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,4X100M Medley Relay,"Phelps, Michael",Men,Usa,United States,M,Gold,2000,North America,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,400M Individual Medley,"Lochte, Ryan",Men,Usa,United States,M,Bronze,2000,North America,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,4X100M Medley Relay,"Miyashita, Junichi",Men,Jpn,Japan,M,Bronze,2000,Asia,No,Water Sports
Beijing,2008,Aquatics,Swimming,100M Butterfly,"Phelps, Michael",Men,Usa,United States,M,Gold,2000,North America,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,4X100M Medley Relay,"Xu, Tianlongzi",Women,Chn,China,W,Bronze,2000,Asia,No,Water Sports
Beijing,2008,Aquatics,Swimming,4X100M Medley Relay,"Gangloff, Mark",Men,Usa,United States,M,Gold,2000,North America,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,4X200M Freestyle Relay,"Marshall, Christine",Women,Usa,United States,W,Bronze,2000,North America,No,Water Sports
Beijing,2008,Aquatics,Swimming,100M Butterfly,"Trickett, Lisbeth",Women,Aus,Australia,W,Gold,2000,Oceania,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,4X200M Freestyle Relay,"Brits, Grant",Men,Aus,Australia,M,Bronze,2000,Oceania,No,Water Sports
Beijing,2008,Aquatics,Swimming,1500M Freestyle,"Mellouli, Oussama",Men,Tun,Tunisia,M,Gold,2000,Africa,No,Water Sports
Beijing,2008,Aquatics,Swimming,100M Breaststroke,"Soni, Rebecca",Women,Usa,United States,W,Silver,2000,North America,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,4X200M Freestyle Relay,"Lochte, Ryan",Men,Usa,United States,M,Gold,2000,North America,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,4X200M Freestyle Relay,"Keller, Klete",Men,Usa,United States,M,Gold,2000,North America,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,200M Backstroke,"Nakamura, Reiko",Women,Jpn,Japan,W,Bronze,2000,Asia,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,100M Butterfly,"Schipper, Jessicah",Women,Aus,Australia,W,Bronze,2000,Oceania,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,400M Freestyle,"Jackson, Joanne",Women,Gbr,United Kingdom,W,Bronze,2000,Europe,No,Water Sports
Beijing,2008,Aquatics,Swimming,4X200M Freestyle Relay,"Vanderkaay, Peter",Men,Usa,United States,M,Gold,2000,North America,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,50M Freestyle,"Bernard, Alain",Men,Fra,France,M,Bronze,2000,Europe,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,4X100M Medley Relay,"Jendrick, Megan",Women,Usa,United States,W,Silver,2000,North America,No,Water Sports
Beijing,2008,Aquatics,Swimming,100M Breaststroke,"Oen, Alexander Dale",Men,Nor,Norway,M,Silver,2000,Europe,No,Water Sports
Beijing,2008,Aquatics,Swimming,50M Freestyle,"Torres, Dara",Women,Usa,United States,W,Silver,2000,North America,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,4X200M Freestyle Relay,"Hoff, Katie",Women,Usa,United States,W,Bronze,2000,North America,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,4X100M Medley Relay,"Reese, Shayne",Women,Aus,Australia,W,Gold,2000,Oceania,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,200M Backstroke,"Coventry, Kirsty",Women,Zim,Zimbabwe,W,Gold,2000,Africa,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,4X100M Freestyle Relay,"Van Rooijen, Manon",Women,Ned,Netherlands,W,Gold,2000,Europe,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,100M Backstroke,"Vyatchanin, Arkady",Men,Rus,Russia,M,Bronze,2000,Europe,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,4X100M Freestyle Relay,"Kromowidjojo, Ranomi",Women,Ned,Netherlands,W,Gold,2000,Europe,No,Water Sports
Beijing,2008,Aquatics,Swimming,Marathon 10Km,"Davies, David",Men,Gbr,United Kingdom,M,Silver,2000,Europe,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,4X100M Medley Relay,"Sullivan, Eamon",Men,Aus,Australia,M,Silver,2000,Oceania,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,4X100M Medley Relay,"Kitajima, Kosuke",Men,Jpn,Japan,M,Bronze,2000,Asia,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,4X100M Freestyle Relay,"Schlanger, Melanie",Women,Aus,Australia,W,Bronze,2000,Oceania,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,100M Backstroke,"Stoeckel, Hayden",Men,Aus,Australia,M,Bronze,2000,Oceania,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,Marathon 10Km,"Ilchenko, Larisa",Women,Rus,Russia,W,Gold,2000,Europe,No,Water Sports
Beijing,2008,Aquatics,Swimming,200M Freestyle,"Pang, Jiaying",Women,Chn,China,W,Bronze,2000,Asia,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,100M Breaststroke,"Jones, Leisel",Women,Aus,Australia,W,Gold,2000,Oceania,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,200M Butterfly,"Phelps, Michael",Men,Usa,United States,M,Gold,2000,North America,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,4X200M Freestyle Relay,"Tang, Jingzhi",Women,Chn,China,W,Silver,2000,Asia,No,Water Sports
Beijing,2008,Aquatics,Swimming,4X100M Medley Relay,"Sun, Ye",Women,Chn,China,W,Bronze,2000,Asia,No,Water Sports
Beijing,2008,Aquatics,Swimming,4X200M Freestyle Relay,"Yang, Yu",Women,Chn,China,W,Silver,2000,Asia,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,4X100M Medley Relay,"Galvez, Felicity",Women,Aus,Australia,W,Gold,2000,Oceania,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,4X100M Freestyle Relay,"Wildman-Tobriner, Ben",Men,Usa,United States,M,Gold,2000,North America,No,Water Sports
Beijing,2008,Aquatics,Swimming,200M Breaststroke,"Rickard, Brenton",Men,Aus,Australia,M,Silver,2000,Oceania,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,4X100M Medley Relay,"White, Tarnee",Women,Aus,Australia,W,Gold,2000,Oceania,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,4X200M Freestyle Relay,"Vandenberg, Kim",Women,Usa,United States,W,Bronze,2000,North America,No,Water Sports
Beijing,2008,Aquatics,Swimming,4X200M Freestyle Relay,"Coughlin, Natalie",Women,Usa,United States,W,Bronze,2000,North America,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,200M Butterfly,"Jiao, Liuyang",Women,Chn,China,W,Silver,2000,Asia,No,Water Sports
Beijing,2008,Aquatics,Swimming,4X100M Freestyle Relay,"Steimetz, Boris",Men,Fra,France,M,Silver,2000,Europe,No,Water Sports
Beijing,2008,Aquatics,Swimming,200M Backstroke,"Vyatchanin, Arkady",Men,Rus,Russia,M,Bronze,2000,Europe,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,100M Freestyle,"Lezak, Jason",Men,Usa,United States,M,Bronze,2000,North America,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,400M Freestyle,"Jensen, Larsen",Men,Usa,United States,M,Bronze,2000,North America,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,200M Backstroke,"Hoelzer, Margaret",Women,Usa,United States,W,Silver,2000,North America,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,4X100M Freestyle Relay,"Lauterstein, Andrew",Men,Aus,Australia,M,Bronze,2000,Oceania,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,4X200M Freestyle Relay,"Burckle, Caroline",Women,Usa,United States,W,Bronze,2000,North America,No,Water Sports
Beijing,2008,Aquatics,Swimming,400M Individual Medley,"Hoff, Katie",Women,Usa,United States,W,Bronze,2000,North America,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,4X100M Freestyle Relay,"Bousquet, Frederick",Men,Fra,France,M,Silver,2000,Europe,No,Water Sports
Beijing,2008,Aquatics,Swimming,4X100M Medley Relay,"Coughlin, Natalie",Women,Usa,United States,W,Silver,2000,North America,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,4X100M Medley Relay,"Delaney, Ashley",Men,Aus,Australia,M,Silver,2000,Oceania,No,Water Sports
Beijing,2008,Aquatics,Swimming,Marathon 10Km,"Van Der Weijden, Maarten",Men,Ned,Netherlands,M,Gold,2000,Europe,No,Water Sports
Beijing,2008,Aquatics,Swimming,4X100M Freestyle Relay,"Jones, Cullen",Men,Usa,United States,M,Gold,2000,North America,No,Water Sports
Beijing,2008,Aquatics,Swimming,200M Freestyle,"Vanderkaay, Peter",Men,Usa,United States,M,Bronze,2000,North America,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,4X200M Freestyle Relay,"Smit, Julia",Women,Usa,United States,W,Bronze,2000,North America,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,4X200M Freestyle Relay,"Pang, Jiaying",Women,Chn,China,W,Silver,2000,Asia,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,4X200M Freestyle Relay,"Walters, David",Men,Usa,United States,M,Gold,2000,North America,No,Water Sports
Beijing,2008,Aquatics,Swimming,4X200M Freestyle Relay,"Schmitt, Allison",Women,Usa,United States,W,Bronze,2000,North America,No,Water Sports
Beijing,2008,Aquatics,Swimming,4X100M Medley Relay,"Weber-Gale, Garrett",Men,Usa,United States,M,Gold,2000,North America,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,4X200M Freestyle Relay,"Lobintsev, Nikita",Men,Rus,Russia,M,Silver,2000,Europe,No,Water Sports
Beijing,2008,Aquatics,Swimming,800M Freestyle,"Adlington, Rebecca",Women,Gbr,United Kingdom,W,Gold,2000,Europe,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,4X200M Freestyle Relay,"Murphy, Patrick",Men,Aus,Australia,M,Bronze,2000,Oceania,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,4X200M Freestyle Relay,"Ffrost, Nick",Men,Aus,Australia,M,Bronze,2000,Oceania,No,Water Sports
Beijing,2008,Aquatics,Swimming,4X100M Medley Relay,"Crocker, Ian",Men,Usa,United States,M,Gold,2000,North America,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,100M Butterfly,"Cavic, Milorad",Men,Srb,Serbia,M,Silver,2000,Europe,No,Water Sports
Beijing,2008,Aquatics,Swimming,200M Individual Medley,"Coventry, Kirsty",Women,Zim,Zimbabwe,W,Silver,2000,Africa,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,4X200M Freestyle Relay,"Izotov, Danila",Men,Rus,Russia,M,Silver,2000,Europe,No,Water Sports
Beijing,2008,Aquatics,Swimming,400M Freestyle,"Zhang, Lin",Men,Chn,China,M,Silver,2000,Asia,No,Water Sports
Beijing,2008,Aquatics,Swimming,800M Freestyle,"Filippi, Alessia",Women,Ita,Italy,W,Silver,2000,Europe,No,Water Sports
Beijing,2008,Aquatics,Swimming,4X200M Freestyle Relay,"Bainbridge, Angie",Women,Aus,Australia,W,Gold,2000,Oceania,No,Water Sports
Beijing,2008,Aquatics,Swimming,200M Backstroke,"Lochte, Ryan",Men,Usa,United States,M,Gold,2000,North America,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,4X100M Freestyle Relay,"Coughlin, Natalie",Women,Usa,United States,W,Silver,2000,North America,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,4X200M Freestyle Relay,"Zhu, Qianwei",Women,Chn,China,W,Silver,2000,Asia,No,Water Sports
Beijing,2008,Aquatics,Swimming,4X100M Medley Relay,"Peirsol, Aaron",Men,Usa,United States,M,Gold,2000,North America,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,1500M Freestyle,"Cochrane, Ryan",Men,Can,Canada,M,Bronze,2000,North America,No,Water Sports
Beijing,2008,Aquatics,Swimming,4X100M Freestyle Relay,"Torres, Dara",Women,Usa,United States,W,Silver,2000,North America,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,400M Freestyle,"Hoff, Katie",Women,Usa,United States,W,Silver,2000,North America,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,4X100M Medley Relay,"Torres, Dara",Women,Usa,United States,W,Silver,2000,North America,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,4X200M Freestyle Relay,"Berens, Ricky",Men,Usa,United States,M,Gold,2000,North America,No,Water Sports
Beijing,2008,Aquatics,Swimming,4X100M Freestyle Relay,"Lezak, Jason",Men,Usa,United States,M,Gold,2000,North America,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,100M Backstroke,"Grevers, Matt",Men,Usa,United States,M,Silver,2000,North America,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,4X100M Medley Relay,"Schipper, Jessicah",Women,Aus,Australia,W,Gold,2000,Oceania,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,400M Individual Medley,"Rice, Stephanie",Women,Aus,Australia,W,Gold,2000,Oceania,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,4X100M Freestyle Relay,"Targett, Matt",Men,Aus,Australia,M,Bronze,2000,Oceania,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,400M Freestyle,"Adlington, Rebecca",Women,Gbr,United Kingdom,W,Gold,2000,Europe,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,4X100M Freestyle Relay,"Heemskerk, Femke",Women,Ned,Netherlands,W,Gold,2000,Europe,No,Water Sports
Beijing,2008,Aquatics,Swimming,200M Breaststroke,"Soni, Rebecca",Women,Usa,United States,W,Gold,2000,North America,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,200M Individual Medley,"Cseh, Laszlo",Men,Hun,Hungary,M,Silver,2000,Europe,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,200M Butterfly,"Cseh, Laszlo",Men,Hun,Hungary,M,Silver,2000,Europe,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,Marathon 10Km,"Lurz, Thomas",Men,Ger,Germany,M,Bronze,2000,Europe,No,Water Sports
Beijing,2008,Aquatics,Swimming,4X200M Freestyle Relay,"Tan, Miao",Women,Chn,China,W,Silver,2000,Asia,No,Water Sports
Beijing,2008,Aquatics,Swimming,4X100M Freestyle Relay,"Adrian, Nathan",Men,Usa,United States,M,Gold,2000,North America,No,Water Sports
Beijing,2008,Aquatics,Swimming,800M Freestyle,"Friis, Lotte",Women,Den,Denmark,W,Bronze,2000,Europe,No,Water Sports
Beijing,2008,Aquatics,Swimming,4X100M Freestyle Relay,"Sullivan, Eamon",Men,Aus,Australia,M,Bronze,2000,Oceania,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,4X100M Medley Relay,"Hoelzer, Margaret",Women,Usa,United States,W,Silver,2000,North America,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,4X100M Medley Relay,"Zhou, Yafei",Women,Chn,China,W,Bronze,2000,Asia,No,Water Sports
Beijing,2008,Aquatics,Swimming,4X100M Medley Relay,"Grevers, Matt",Men,Usa,United States,M,Gold,2000,North America,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,4X100M Medley Relay,"Hansen, Brendan",Men,Usa,United States,M,Gold,2000,North America,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,4X100M Medley Relay,"Pang, Jiaying",Women,Chn,China,W,Bronze,2000,Asia,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,4X200M Freestyle Relay,"Palmer, Kylie",Women,Aus,Australia,W,Gold,2000,Oceania,No,Water Sports
Beijing,2008,Aquatics,Swimming,4X200M Freestyle Relay,"Galvez, Felicity",Women,Aus,Australia,W,Gold,2000,Oceania,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,4X100M Freestyle Relay,"Phelps, Michael",Men,Usa,United States,M,Gold,2000,North America,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,4X200M Freestyle Relay,"Phelps, Michael",Men,Usa,United States,M,Gold,2000,North America,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,100M Backstroke,"Peirsol, Aaron",Men,Usa,United States,M,Gold,2000,North America,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,400M Individual Medley,"Cseh, Laszlo",Men,Hun,Hungary,M,Silver,2000,Europe,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,200M Freestyle,"Park, Taehwan",Men,Kor,"Korea, South",M,Silver,2000,Asia,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,100M Freestyle,"Bernard, Alain",Men,Fra,France,M,Gold,2000,Europe,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,4X200M Freestyle Relay,"Brodie, Leith",Men,Aus,Australia,M,Bronze,2000,Oceania,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,4X100M Medley Relay,"Sprenger, Christian",Men,Aus,Australia,M,Silver,2000,Oceania,No,Water Sports
Beijing,2008,Aquatics,Swimming,100M Butterfly,"Magnuson, Christine",Women,Usa,United States,W,Silver,2000,North America,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,4X100M Freestyle Relay,"Mallet, Gregory",Men,Fra,France,M,Silver,2000,Europe,No,Water Sports
Beijing,2008,Aquatics,Swimming,50M Freestyle,"Cielo Filho, Cesar",Men,Bra,Brazil,M,Gold,2000,South America,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,50M Freestyle,"Leveaux, Amaury",Men,Fra,France,M,Silver,2000,Europe,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,4X100M Medley Relay,"Zhao, Jing",Women,Chn,China,W,Bronze,2000,Asia,No,Water Sports
Beijing,2008,Aquatics,Swimming,4X100M Freestyle Relay,"Brodie, Leith",Men,Aus,Australia,M,Bronze,2000,Oceania,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,4X100M Freestyle Relay,"Bernard, Alain",Men,Fra,France,M,Silver,2000,Europe,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,100M Freestyle,"Sullivan, Eamon",Men,Aus,Australia,M,Silver,2000,Oceania,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,4X100M Freestyle Relay,"Silver, Emily",Women,Usa,United States,W,Silver,2000,North America,No,Water Sports
Beijing,2008,Aquatics,Swimming,4X100M Medley Relay,"Seebohm, Emily",Women,Aus,Australia,W,Gold,2000,Oceania,No,Water Sports
Beijing,2008,Aquatics,Swimming,100M Freestyle,"Trickett, Lisbeth",Women,Aus,Australia,W,Silver,2000,Oceania,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,4X100M Freestyle Relay,"Joyce, Kara Lynn",Women,Usa,United States,W,Silver,2000,North America,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,4X100M Medley Relay,"Trickett, Lisbeth",Women,Aus,Australia,W,Gold,2000,Oceania,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,4X100M Medley Relay,"Rickard, Brenton",Men,Aus,Australia,M,Silver,2000,Oceania,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,200M Individual Medley,"Coughlin, Natalie",Women,Usa,United States,W,Bronze,2000,North America,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,4X200M Freestyle Relay,"Mackenzie, Linda",Women,Aus,Australia,W,Gold,2000,Oceania,No,Water Sports
Beijing,2008,Aquatics,Swimming,200M Butterfly,"Schipper, Jessicah",Women,Aus,Australia,W,Bronze,2000,Oceania,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,100M Freestyle,"Coughlin, Natalie",Women,Usa,United States,W,Bronze,2000,North America,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,4X100M Freestyle Relay,"Grevers, Matt",Men,Usa,United States,M,Gold,2000,North America,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,200M Breaststroke,"Kitajima, Kosuke",Men,Jpn,Japan,M,Gold,2000,Asia,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,4X200M Freestyle Relay,"Sukhorukov, Alexander",Men,Rus,Russia,M,Silver,2000,Europe,No,Water Sports
Beijing,2008,Aquatics,Swimming,4X100M Freestyle Relay,"Nymeyer, Lacey",Women,Usa,United States,W,Silver,2000,North America,No,Water Sports
Beijing,2008,Aquatics,Swimming,200M Individual Medley,"Phelps, Michael",Men,Usa,United States,M,Gold,2000,North America,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,4X100M Freestyle Relay,"Reese, Shayne",Women,Aus,Australia,W,Bronze,2000,Oceania,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,100M Backstroke,"Hoelzer, Margaret",Women,Usa,United States,W,Bronze,2000,North America,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,4X100M Freestyle Relay,"Veldhuis, Marleen",Women,Ned,Netherlands,W,Gold,2000,Europe,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,100M Breaststroke,"Jukic, Mirna",Women,Aut,Austria,W,Bronze,2000,Europe,No,Water Sports
Beijing,2008,Aquatics,Swimming,4X100M Medley Relay,"Jones, Leisel",Women,Aus,Australia,W,Gold,2000,Oceania,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,4X100M Medley Relay,"Magnuson, Christine",Women,Usa,United States,W,Silver,2000,North America,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,4X200M Freestyle Relay,"Palmer, Kirk",Men,Aus,Australia,M,Bronze,2000,Oceania,No,Water Sports
Beijing,2008,Aquatics,Swimming,4X100M Medley Relay,"Stoeckel, Hayden",Men,Aus,Australia,M,Silver,2000,Oceania,Yes,Water Sports
Beijing,2008,Aquatics,Swimming,200M Butterfly,"Matsuda, Takeshi",Men,Jpn,Japan,M,Bronze,2000,Asia,No,Water Sports
Beijing,2008,Aquatics,Swimming,100M Freestyle,"Cielo Filho, Cesar",Men,Bra,Brazil,M,Bronze,2000,South America,Yes,Water Sports
